,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,,,Unique Category,Total Score,Reaction Type,Total Reactions,,Sentiment,Total Sentiment,,Datetime,
9758,b27bfcfe-64df-499e-b60f-f93d2200c589,hate,27/8/20 11:40,video,soccer,negative,5,,,25/3/21 13:06,,,,31/12/20 21:24,1,,,13/10/20 13:28,13/10/20 13:28
9759,b27bfcfe-64df-499e-b60f-f93d2200c589,like,3/2/2021 1:29,video,soccer,positive,50,,,25/3/21 13:32,,,,31/12/20 21:23,1,,,13/10/20 13:43,13/10/20 13:43
9760,b27bfcfe-64df-499e-b60f-f93d2200c589,indifferent,18/7/20 18:35,video,soccer,neutral,20,,,25/3/21 13:52,,,,31/12/20 20:55,1,,,13/10/20 13:45,13/10/20 13:45
9761,91f7585b-c756-475b-9f21-877d7c48b579,adore,9/6/2021 8:11,photo,soccer,positive,72,,,25/3/21 14:54,,,,31/12/20 20:43,1,,,13/10/20 14:13,13/10/20 14:13
9762,91f7585b-c756-475b-9f21-877d7c48b579,disgust,23/1/21 5:42,photo,soccer,negative,0,,,25/3/21 14:56,,,,31/12/20 20:12,1,,,13/10/20 14:23,13/10/20 14:23
9763,91f7585b-c756-475b-9f21-877d7c48b579,want,19/2/21 17:23,photo,soccer,positive,70,,,25/3/21 15:22,,,,31/12/20 2:52,1,,,13/10/20 14:32,13/10/20 14:32
9764,91f7585b-c756-475b-9f21-877d7c48b579,indifferent,19/10/20 18:25,photo,soccer,neutral,20,,,25/3/21 15:34,,,,31/12/20 2:47,1,,,13/10/20 15:00,13/10/20 15:00
9765,91f7585b-c756-475b-9f21-877d7c48b579,indifferent,1/2/2021 9:22,photo,soccer,neutral,20,,,25/3/21 15:51,,,,31/12/20 2:41,1,,,13/10/20 16:04,13/10/20 16:04
9766,91f7585b-c756-475b-9f21-877d7c48b579,super love,26/8/20 12:44,photo,soccer,positive,75,,,25/3/21 16:36,,,,31/12/20 2:03,1,,,13/10/20 16:31,13/10/20 16:31
9767,91f7585b-c756-475b-9f21-877d7c48b579,interested,10/10/2020 1:55,photo,soccer,positive,30,,,25/3/21 16:40,,,,31/12/20 19:59,1,,,13/10/20 16:32,13/10/20 16:32
9768,91f7585b-c756-475b-9f21-877d7c48b579,intrigued,16/7/20 19:21,photo,soccer,positive,45,,,25/3/21 16:47,,,,31/12/20 19:41,1,,,13/10/20 16:49,13/10/20 16:49
9769,91f7585b-c756-475b-9f21-877d7c48b579,disgust,3/10/2020 16:49,photo,soccer,negative,0,,,25/3/21 17:44,,,,31/12/20 19:10,1,,,13/10/20 16:59,13/10/20 16:59
9770,91f7585b-c756-475b-9f21-877d7c48b579,indifferent,3/6/2021 6:10,photo,soccer,neutral,20,,,25/3/21 18:00,,,,31/12/20 18:49,1,,,13/10/20 17:28,13/10/20 17:28
9771,91f7585b-c756-475b-9f21-877d7c48b579,heart,23/10/20 15:03,photo,soccer,positive,60,,,25/3/21 18:22,,,,31/12/20 18:43,1,,,13/10/20 18:06,13/10/20 18:06
9772,91f7585b-c756-475b-9f21-877d7c48b579,disgust,2/1/2021 20:54,photo,soccer,negative,0,,,25/3/21 18:31,,,,31/12/20 18:23,1,,,13/10/20 18:08,13/10/20 18:08
9773,91f7585b-c756-475b-9f21-877d7c48b579,intrigued,17/5/21 22:48,photo,soccer,positive,45,,,25/3/21 18:32,,,,31/12/20 18:15,1,,,13/10/20 18:20,13/10/20 18:20
9774,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,peeking,1/5/2021 18:05,photo,culture,neutral,35,,,25/3/21 18:37,,,,31/12/20 17:46,1,,,13/10/20 18:22,13/10/20 18:22
9775,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,heart,30/4/21 9:31,photo,culture,positive,60,,,25/3/21 18:59,,,,31/12/20 17:24,1,,,13/10/20 19:10,13/10/20 19:10
9776,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,dislike,4/2/2021 2:04,photo,culture,negative,10,,,25/3/21 19:29,,,,31/12/20 17:22,1,,,13/10/20 2:13,13/10/20 2:13
9777,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,intrigued,11/8/2020 23:48,photo,culture,positive,45,,,25/3/21 19:36,,,,31/12/20 16:51,1,,,13/10/20 2:22,13/10/20 2:22
9778,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,adore,21/12/20 13:03,photo,culture,positive,72,,,25/3/21 19:51,,,,31/12/20 16:11,1,,,13/10/20 2:49,13/10/20 2:49
9779,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,adore,2/10/2020 10:36,photo,culture,positive,72,,,25/3/21 2:43,,,,31/12/20 15:33,1,,,13/10/20 20:01,13/10/20 20:01
9780,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,love,5/6/2021 18:04,photo,culture,positive,65,,,25/3/21 20:15,,,,31/12/20 15:26,1,,,13/10/20 20:12,13/10/20 20:12
9781,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,hate,24/6/20 13:08,photo,culture,negative,5,,,25/3/21 20:55,,,,31/12/20 15:18,1,,,13/10/20 20:30,13/10/20 20:30
9782,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,heart,7/1/2021 7:07,photo,culture,positive,60,,,25/3/21 21:56,,,,31/12/20 14:44,1,,,13/10/20 20:43,13/10/20 20:43
9783,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,love,23/5/21 17:50,photo,culture,positive,65,,,25/3/21 21:57,,,,31/12/20 14:19,1,,,13/10/20 21:13,13/10/20 21:13
9784,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,cherish,5/11/2020 9:39,photo,culture,positive,70,,,25/3/21 22:04,,,,31/12/20 13:56,1,,,13/10/20 22:39,13/10/20 22:39
9785,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,worried,6/9/2020 4:40,photo,culture,negative,12,,,25/3/21 22:13,,,,31/12/20 13:02,1,,,13/10/20 23:32,13/10/20 23:32
9786,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,hate,24/11/20 8:19,photo,culture,negative,5,,,25/3/21 22:19,,,,31/12/20 10:57,1,,,13/10/20 23:34,13/10/20 23:34
9787,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,peeking,22/7/20 4:21,photo,culture,neutral,35,,,25/3/21 22:25,,,,31/12/20 10:36,1,,,13/10/20 3:31,13/10/20 3:31
9788,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,disgust,25/8/20 1:53,photo,culture,negative,0,,,25/3/21 22:26,,,,31/12/20 10:25,1,,,13/10/20 3:33,13/10/20 3:33
9789,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,scared,6/7/2020 23:35,photo,culture,negative,15,,,25/3/21 23:03,,,,31/12/20 10:24,1,,,13/10/20 3:52,13/10/20 3:52
9790,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,peeking,16/12/20 5:32,photo,culture,neutral,35,,,25/3/21 23:35,,,,31/12/20 10:02,1,,,13/10/20 5:07,13/10/20 5:07
9791,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,adore,29/7/20 13:57,photo,culture,positive,72,,,25/3/21 23:37,,,,31/12/20 1:56,1,,,13/10/20 5:40,13/10/20 5:40
9792,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,adore,26/1/21 12:06,photo,culture,positive,72,,,25/3/21 23:55,,,,31/12/20 1:45,1,,,13/10/20 5:47,13/10/20 5:47
9793,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,heart,22/12/20 9:50,photo,culture,positive,60,,,25/3/21 23:58,,,,31/12/20 1:40,1,,,13/10/20 6:09,13/10/20 6:09
9794,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,scared,16/11/20 14:34,photo,culture,negative,15,,,25/3/21 3:04,,,,31/12/20 1:23,1,,,13/10/20 6:28,13/10/20 6:28
9795,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,love,1/2/2021 20:30,photo,culture,positive,65,,,25/3/21 3:51,,,,31/12/20 1:02,1,,,13/10/20 7:19,13/10/20 7:19
9796,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,heart,12/11/2020 2:31,photo,culture,positive,60,,,25/3/21 4:01,,,,31/12/20 0:59,1,,,13/10/20 7:25,13/10/20 7:25
9797,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,scared,25/3/21 0:21,photo,culture,negative,15,,,25/3/21 4:26,,,,31/12/20 0:56,1,,,13/10/20 7:48,13/10/20 7:48
9798,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,super love,17/2/21 0:43,photo,culture,positive,75,,,25/3/21 4:33,,,,31/12/20 0:14,1,,,13/10/20 7:58,13/10/20 7:58
9799,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,adore,30/1/21 6:10,photo,culture,positive,72,,,25/3/21 4:44,,,,31/10/20 9:47,1,,,13/10/20 8:14,13/10/20 8:14
9800,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,cherish,11/10/2020 15:14,photo,culture,positive,70,,,25/3/21 5:13,,,,31/10/20 9:24,1,,,13/10/20 8:14,13/10/20 8:14
9801,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,indifferent,24/6/20 19:53,photo,culture,neutral,20,,,25/3/21 5:20,,,,31/10/20 9:05,1,,,13/10/20 8:39,13/10/20 8:39
9802,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,love,23/5/21 11:06,photo,culture,positive,65,,,25/3/21 5:31,,,,31/10/20 8:53,1,,,13/10/20 9:11,13/10/20 9:11
9803,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,scared,25/6/20 10:11,photo,culture,negative,15,,,25/3/21 6:39,,,,31/10/20 8:49,1,,,13/10/20 9:36,13/10/20 9:36
9804,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,dislike,21/8/20 17:01,photo,culture,negative,10,,,25/3/21 8:19,,,,31/10/20 8:00,1,,,13/11/20 0:02,13/11/20 0:02
9805,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,dislike,16/3/21 13:40,photo,culture,negative,10,,,25/3/21 8:21,,,,31/10/20 7:30,1,,,13/11/20 0:21,13/11/20 0:21
9806,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,cherish,8/6/2021 2:05,photo,culture,positive,70,,,25/3/21 8:22,,,,31/10/20 7:14,1,,,13/11/20 0:33,13/11/20 0:33
9807,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,super love,12/12/2020 7:59,photo,culture,positive,75,,,25/3/21 8:31,,,,31/10/20 6:57,1,,,13/11/20 1:26,13/11/20 1:26
9808,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,super love,23/2/21 4:09,photo,culture,positive,75,,,25/3/21 8:58,,,,31/10/20 6:55,1,,,13/11/20 1:34,13/11/20 1:34
9809,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,dislike,27/11/20 20:01,photo,culture,negative,10,,,25/3/21 9:06,,,,31/10/20 6:36,1,,,13/11/20 10:06,13/11/20 10:06
9810,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,want,18/4/21 19:28,photo,culture,positive,70,,,25/3/21 9:07,,,,31/10/20 6:14,1,,,13/11/20 10:55,13/11/20 10:55
9811,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,super love,5/11/2020 17:30,photo,culture,positive,75,,,25/3/21 9:31,,,,31/10/20 6:04,1,,,13/11/20 11:13,13/11/20 11:13
9812,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,indifferent,6/11/2020 7:33,photo,culture,neutral,20,,,25/3/21 9:32,,,,31/10/20 5:44,1,,,13/11/20 11:14,13/11/20 11:14
9813,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,heart,10/11/2020 0:51,photo,culture,positive,60,,,25/3/21 9:59,,,,31/10/20 5:40,1,,,13/11/20 12:22,13/11/20 12:22
9814,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,interested,4/4/2021 12:17,photo,culture,positive,30,,,25/4/21 0:04,,,,31/10/20 5:10,1,,,13/11/20 12:23,13/11/20 12:23
9815,800f467b-53a3-4d20-9342-51fe4fa36ebb,heart,3/10/2020 19:27,GIF,food,positive,60,,,25/4/21 0:30,,,,31/10/20 4:50,1,,,13/11/20 12:42,13/11/20 12:42
9816,800f467b-53a3-4d20-9342-51fe4fa36ebb,hate,31/12/20 1:02,GIF,food,negative,5,,,25/4/21 0:38,,,,31/10/20 4:41,1,,,13/11/20 13:14,13/11/20 13:14
9817,800f467b-53a3-4d20-9342-51fe4fa36ebb,dislike,7/10/2020 12:43,GIF,food,negative,10,,,25/4/21 0:39,,,,31/10/20 4:04,1,,,13/11/20 13:43,13/11/20 13:43
9818,800f467b-53a3-4d20-9342-51fe4fa36ebb,like,29/7/20 22:46,GIF,food,positive,50,,,25/4/21 1:50,,,,31/10/20 3:59,1,,,13/11/20 13:44,13/11/20 13:44
9819,800f467b-53a3-4d20-9342-51fe4fa36ebb,disgust,29/1/21 0:13,GIF,food,negative,0,,,25/4/21 1:55,,,,31/10/20 3:58,1,,,13/11/20 15:31,13/11/20 15:31
9820,800f467b-53a3-4d20-9342-51fe4fa36ebb,heart,10/1/2021 19:06,GIF,food,positive,60,,,25/4/21 10:00,,,,31/10/20 3:25,1,,,13/11/20 15:34,13/11/20 15:34
9821,800f467b-53a3-4d20-9342-51fe4fa36ebb,intrigued,17/4/21 12:50,GIF,food,positive,45,,,25/4/21 10:11,,,,31/10/20 3:17,1,,,13/11/20 15:40,13/11/20 15:40
9822,b07a2298-7c03-49b3-a0a6-c65333847598,super love,21/12/20 6:12,GIF,culture,positive,75,,,25/4/21 10:15,,,,31/10/20 3:03,1,,,13/11/20 16:29,13/11/20 16:29
9823,b07a2298-7c03-49b3-a0a6-c65333847598,like,18/4/21 23:34,GIF,culture,positive,50,,,25/4/21 10:28,,,,31/10/20 23:32,1,,,13/11/20 16:42,13/11/20 16:42
9824,b07a2298-7c03-49b3-a0a6-c65333847598,heart,14/1/21 3:05,GIF,culture,positive,60,,,25/4/21 10:44,,,,31/10/20 23:18,1,,,13/11/20 16:47,13/11/20 16:47
9825,b07a2298-7c03-49b3-a0a6-c65333847598,disgust,27/12/20 5:24,GIF,culture,negative,0,,,25/4/21 11:21,,,,31/10/20 22:47,1,,,13/11/20 16:52,13/11/20 16:52
9826,b07a2298-7c03-49b3-a0a6-c65333847598,love,14/7/20 18:19,GIF,culture,positive,65,,,25/4/21 11:51,,,,31/10/20 22:46,1,,,13/11/20 16:56,13/11/20 16:56
9827,b07a2298-7c03-49b3-a0a6-c65333847598,hate,3/8/2020 3:00,GIF,culture,negative,5,,,25/4/21 11:58,,,,31/10/20 22:19,1,,,13/11/20 17:16,13/11/20 17:16
9828,b07a2298-7c03-49b3-a0a6-c65333847598,hate,1/4/2021 11:44,GIF,culture,negative,5,,,25/4/21 13:01,,,,31/10/20 21:53,1,,,13/11/20 17:25,13/11/20 17:25
9829,b07a2298-7c03-49b3-a0a6-c65333847598,like,25/7/20 2:23,GIF,culture,positive,50,,,25/4/21 13:13,,,,31/10/20 21:52,1,,,13/11/20 18:02,13/11/20 18:02
9830,b07a2298-7c03-49b3-a0a6-c65333847598,want,19/6/20 19:33,GIF,culture,positive,70,,,25/4/21 13:21,,,,31/10/20 21:48,1,,,13/11/20 18:15,13/11/20 18:15
9831,b07a2298-7c03-49b3-a0a6-c65333847598,dislike,27/6/20 22:29,GIF,culture,negative,10,,,25/4/21 13:30,,,,31/10/20 21:46,1,,,13/11/20 18:20,13/11/20 18:20
9832,b07a2298-7c03-49b3-a0a6-c65333847598,dislike,26/6/20 8:48,GIF,culture,negative,10,,,25/4/21 14:15,,,,31/10/20 21:45,1,,,13/11/20 18:40,13/11/20 18:40
9833,b07a2298-7c03-49b3-a0a6-c65333847598,scared,24/5/21 9:37,GIF,culture,negative,15,,,25/4/21 14:24,,,,31/10/20 21:40,1,,,13/11/20 18:54,13/11/20 18:54
9834,b07a2298-7c03-49b3-a0a6-c65333847598,love,22/1/21 0:32,GIF,culture,positive,65,,,25/4/21 14:43,,,,31/10/20 21:11,1,,,13/11/20 19:01,13/11/20 19:01
9835,b07a2298-7c03-49b3-a0a6-c65333847598,heart,21/7/20 14:05,GIF,culture,positive,60,,,25/4/21 15:20,,,,31/10/20 20:29,1,,,13/11/20 19:47,13/11/20 19:47
9836,b07a2298-7c03-49b3-a0a6-c65333847598,adore,30/6/20 9:48,GIF,culture,positive,72,,,25/4/21 15:31,,,,31/10/20 20:27,1,,,13/11/20 2:27,13/11/20 2:27
9837,b07a2298-7c03-49b3-a0a6-c65333847598,interested,2/7/2020 8:33,GIF,culture,positive,30,,,25/4/21 15:49,,,,31/10/20 20:24,1,,,13/11/20 20:08,13/11/20 20:08
9838,b07a2298-7c03-49b3-a0a6-c65333847598,indifferent,25/11/20 23:25,GIF,culture,neutral,20,,,25/4/21 16:12,,,,31/10/20 19:54,1,,,13/11/20 20:17,13/11/20 20:17
9839,b07a2298-7c03-49b3-a0a6-c65333847598,hate,5/5/2021 5:13,GIF,culture,negative,5,,,25/4/21 16:18,,,,31/10/20 19:38,1,,,13/11/20 20:19,13/11/20 20:19
9840,38a50d44-5a3d-41c1-bf46-58638def9442,indifferent,27/11/20 21:14,video,fitness,neutral,20,,,25/4/21 17:12,,,,31/10/20 19:23,1,,,13/11/20 20:26,13/11/20 20:26
9841,38a50d44-5a3d-41c1-bf46-58638def9442,interested,23/11/20 22:29,video,fitness,positive,30,,,25/4/21 18:50,,,,31/10/20 19:07,1,,,13/11/20 20:36,13/11/20 20:36
9842,38a50d44-5a3d-41c1-bf46-58638def9442,adore,13/3/21 1:58,video,fitness,positive,72,,,25/4/21 18:57,,,,31/10/20 18:20,1,,,13/11/20 21:00,13/11/20 21:00
9843,38a50d44-5a3d-41c1-bf46-58638def9442,peeking,25/10/20 18:23,video,fitness,neutral,35,,,25/4/21 19:32,,,,31/10/20 18:18,1,,,13/11/20 21:27,13/11/20 21:27
9844,38a50d44-5a3d-41c1-bf46-58638def9442,interested,23/5/21 18:25,video,fitness,positive,30,,,25/4/21 2:30,,,,31/10/20 18:17,1,,,13/11/20 23:44,13/11/20 23:44
9845,38a50d44-5a3d-41c1-bf46-58638def9442,scared,1/11/2020 22:10,video,fitness,negative,15,,,25/4/21 2:42,,,,31/10/20 18:16,1,,,13/11/20 3:21,13/11/20 3:21
9846,38a50d44-5a3d-41c1-bf46-58638def9442,indifferent,8/4/2021 16:34,video,fitness,neutral,20,,,25/4/21 2:45,,,,31/10/20 17:34,1,,,13/11/20 3:25,13/11/20 3:25
9847,38a50d44-5a3d-41c1-bf46-58638def9442,love,16/12/20 2:20,video,fitness,positive,65,,,25/4/21 20:00,,,,31/10/20 17:18,1,,,13/11/20 3:45,13/11/20 3:45
9848,45d2d284-1830-45a3-8c9d-95f8bdec3202,disgust,15/7/20 22:46,audio,studying,negative,0,,,25/4/21 20:49,,,,31/10/20 17:15,1,,,13/11/20 4:24,13/11/20 4:24
9849,45d2d284-1830-45a3-8c9d-95f8bdec3202,interested,8/9/2020 0:59,audio,studying,positive,30,,,25/4/21 21:06,,,,31/10/20 16:34,1,,,13/11/20 5:25,13/11/20 5:25
9850,45d2d284-1830-45a3-8c9d-95f8bdec3202,scared,5/10/2020 7:31,audio,studying,negative,15,,,25/4/21 21:14,,,,31/10/20 16:30,1,,,13/11/20 5:59,13/11/20 5:59
9851,45d2d284-1830-45a3-8c9d-95f8bdec3202,dislike,20/1/21 7:33,audio,studying,negative,10,,,25/4/21 21:20,,,,31/10/20 16:29,1,,,13/11/20 6:05,13/11/20 6:05
9852,45d2d284-1830-45a3-8c9d-95f8bdec3202,intrigued,15/1/21 18:37,audio,studying,positive,45,,,25/4/21 23:15,,,,31/10/20 16:12,1,,,13/11/20 6:35,13/11/20 6:35
9853,45d2d284-1830-45a3-8c9d-95f8bdec3202,like,18/12/20 20:49,audio,studying,positive,50,,,25/4/21 23:26,,,,31/10/20 15:42,1,,,13/11/20 6:50,13/11/20 6:50
9854,45d2d284-1830-45a3-8c9d-95f8bdec3202,cherish,14/12/20 3:53,audio,studying,positive,70,,,25/4/21 23:40,,,,31/10/20 15:38,1,,,13/11/20 6:50,13/11/20 6:50
9855,45d2d284-1830-45a3-8c9d-95f8bdec3202,intrigued,14/6/21 19:55,audio,studying,positive,45,,,25/4/21 3:00,,,,31/10/20 15:21,1,,,13/11/20 7:17,13/11/20 7:17
9856,45d2d284-1830-45a3-8c9d-95f8bdec3202,scared,7/7/2020 9:16,audio,studying,negative,15,,,25/4/21 3:51,,,,31/10/20 14:30,1,,,13/11/20 7:28,13/11/20 7:28
9857,2dcf2359-f366-46a4-8ac0-14229d056bb3,super love,27/6/20 13:49,audio,studying,positive,75,,,25/4/21 4:13,,,,31/10/20 13:33,1,,,13/11/20 7:30,13/11/20 7:30
9858,2dcf2359-f366-46a4-8ac0-14229d056bb3,scared,6/5/2021 11:37,audio,studying,negative,15,,,25/4/21 5:25,,,,31/10/20 13:20,1,,,13/11/20 8:13,13/11/20 8:13
9859,2dcf2359-f366-46a4-8ac0-14229d056bb3,peeking,31/10/20 19:54,audio,studying,neutral,35,,,25/4/21 5:27,,,,31/10/20 13:18,1,,,13/11/20 8:14,13/11/20 8:14
9860,f7c26d94-b7c6-45a0-b882-354d8d89c2af,adore,5/9/2020 8:10,photo,science,positive,72,,,25/4/21 5:28,,,,31/10/20 12:51,1,,,13/11/20 9:03,13/11/20 9:03
9861,f7c26d94-b7c6-45a0-b882-354d8d89c2af,super love,7/3/2021 21:13,photo,science,positive,75,,,25/4/21 5:32,,,,31/10/20 12:40,1,,,13/11/20 9:15,13/11/20 9:15
9862,f7c26d94-b7c6-45a0-b882-354d8d89c2af,heart,14/7/20 10:52,photo,science,positive,60,,,25/4/21 6:26,,,,31/10/20 12:35,1,,,13/11/20 9:20,13/11/20 9:20
9863,b8368fca-8fe3-4768-beed-5056cff63c23,adore,28/9/20 16:41,audio,technology,positive,72,,,25/4/21 7:15,,,,31/10/20 12:10,1,,,13/11/20 9:21,13/11/20 9:21
9864,b8368fca-8fe3-4768-beed-5056cff63c23,adore,17/12/20 21:52,audio,technology,positive,72,,,25/4/21 7:47,,,,31/10/20 12:06,1,,,13/11/20 9:50,13/11/20 9:50
9865,b8368fca-8fe3-4768-beed-5056cff63c23,love,29/5/21 11:03,audio,technology,positive,65,,,25/4/21 8:02,,,,31/10/20 11:57,1,,,13/12/20 0:17,13/12/20 0:17
9866,b8368fca-8fe3-4768-beed-5056cff63c23,super love,6/1/2021 9:14,audio,technology,positive,75,,,25/4/21 8:22,,,,31/10/20 11:49,1,,,13/12/20 0:19,13/12/20 0:19
9867,b8368fca-8fe3-4768-beed-5056cff63c23,adore,29/11/20 4:19,audio,technology,positive,72,,,25/4/21 9:03,,,,31/10/20 11:38,1,,,13/12/20 0:28,13/12/20 0:28
9868,b8368fca-8fe3-4768-beed-5056cff63c23,heart,27/3/21 11:29,audio,technology,positive,60,,,25/4/21 9:30,,,,31/10/20 11:07,1,,,13/12/20 0:32,13/12/20 0:32
9869,b8368fca-8fe3-4768-beed-5056cff63c23,like,2/10/2020 12:49,audio,technology,positive,50,,,25/4/21 9:44,,,,31/10/20 11:00,1,,,13/12/20 0:33,13/12/20 0:33
9870,b8368fca-8fe3-4768-beed-5056cff63c23,scared,4/10/2020 21:03,audio,technology,negative,15,,,25/4/21 9:53,,,,31/10/20 10:43,1,,,13/12/20 0:37,13/12/20 0:37
9871,b8368fca-8fe3-4768-beed-5056cff63c23,scared,8/9/2020 21:34,audio,technology,negative,15,,,25/4/21 9:57,,,,31/10/20 10:25,1,,,13/12/20 0:43,13/12/20 0:43
9872,b8368fca-8fe3-4768-beed-5056cff63c23,adore,2/7/2020 4:31,audio,technology,positive,72,,,25/5/21 0:49,,,,31/10/20 10:21,1,,,13/12/20 0:47,13/12/20 0:47
9873,b8368fca-8fe3-4768-beed-5056cff63c23,worried,21/10/20 1:44,audio,technology,negative,12,,,25/5/21 1:00,,,,31/10/20 1:32,1,,,13/12/20 1:05,13/12/20 1:05
9874,b8368fca-8fe3-4768-beed-5056cff63c23,heart,24/4/21 17:02,audio,technology,positive,60,,,25/5/21 1:12,,,,31/10/20 0:59,1,,,13/12/20 1:07,13/12/20 1:07
9875,b8368fca-8fe3-4768-beed-5056cff63c23,indifferent,5/8/2020 3:36,audio,technology,neutral,20,,,25/5/21 10:00,,,,31/10/20 0:50,1,,,13/12/20 1:10,13/12/20 1:10
9876,b8368fca-8fe3-4768-beed-5056cff63c23,interested,13/11/20 18:15,audio,technology,positive,30,,,25/5/21 10:06,,,,31/10/20 0:27,1,,,13/12/20 1:49,13/12/20 1:49
9877,b8368fca-8fe3-4768-beed-5056cff63c23,adore,23/5/21 23:14,audio,technology,positive,72,,,25/5/21 10:08,,,,31/10/20 0:03,1,,,13/12/20 1:49,13/12/20 1:49
9878,b8368fca-8fe3-4768-beed-5056cff63c23,interested,3/1/2021 0:57,audio,technology,positive,30,,,25/5/21 10:30,,,,31/1/21 9:58,1,,,13/12/20 10:01,13/12/20 10:01
9879,b8368fca-8fe3-4768-beed-5056cff63c23,peeking,15/2/21 0:00,audio,technology,neutral,35,,,25/5/21 11:03,,,,31/1/21 9:56,1,,,13/12/20 11:27,13/12/20 11:27
9880,b8368fca-8fe3-4768-beed-5056cff63c23,worried,26/8/20 12:07,audio,technology,negative,12,,,25/5/21 11:30,,,,31/1/21 9:35,1,,,13/12/20 12:23,13/12/20 12:23
9881,b8368fca-8fe3-4768-beed-5056cff63c23,super love,2/12/2020 2:55,audio,technology,positive,75,,,25/5/21 11:34,,,,31/1/21 8:48,1,,,13/12/20 12:52,13/12/20 12:52
9882,b8368fca-8fe3-4768-beed-5056cff63c23,want,18/11/20 17:49,audio,technology,positive,70,,,25/5/21 12:51,,,,31/1/21 8:28,1,,,13/12/20 13:23,13/12/20 13:23
9883,b8368fca-8fe3-4768-beed-5056cff63c23,interested,4/6/2021 21:29,audio,technology,positive,30,,,25/5/21 13:04,,,,31/1/21 8:26,1,,,13/12/20 13:29,13/12/20 13:29
9884,b8368fca-8fe3-4768-beed-5056cff63c23,hate,3/11/2020 6:59,audio,technology,negative,5,,,25/5/21 13:08,,,,31/1/21 8:15,1,,,13/12/20 13:33,13/12/20 13:33
9885,b8368fca-8fe3-4768-beed-5056cff63c23,cherish,5/9/2020 20:20,audio,technology,positive,70,,,25/5/21 13:19,,,,31/1/21 8:00,1,,,13/12/20 14:17,13/12/20 14:17
9886,b8368fca-8fe3-4768-beed-5056cff63c23,scared,25/4/21 23:15,audio,technology,negative,15,,,25/5/21 13:38,,,,31/1/21 7:28,1,,,13/12/20 14:38,13/12/20 14:38
9887,b8368fca-8fe3-4768-beed-5056cff63c23,indifferent,1/9/2020 13:51,audio,technology,neutral,20,,,25/5/21 13:39,,,,31/1/21 6:59,1,,,13/12/20 15:00,13/12/20 15:00
9888,b8368fca-8fe3-4768-beed-5056cff63c23,adore,7/12/2020 13:57,audio,technology,positive,72,,,25/5/21 14:11,,,,31/1/21 6:55,1,,,13/12/20 15:04,13/12/20 15:04
9889,b8368fca-8fe3-4768-beed-5056cff63c23,hate,18/4/21 12:18,audio,technology,negative,5,,,25/5/21 14:14,,,,31/1/21 6:24,1,,,13/12/20 15:05,13/12/20 15:05
9890,b8368fca-8fe3-4768-beed-5056cff63c23,super love,11/6/2021 15:20,audio,technology,positive,75,,,25/5/21 14:23,,,,31/1/21 6:04,1,,,13/12/20 15:10,13/12/20 15:10
9891,b8368fca-8fe3-4768-beed-5056cff63c23,want,22/1/21 2:23,audio,technology,positive,70,,,25/5/21 14:29,,,,31/1/21 5:26,1,,,13/12/20 15:16,13/12/20 15:16
